movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
A Knight's Tale (2001),"After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.",2001-05-11,Action Adventure Drama Romance,PG-13,132,56569702.0,60917771.0,117487657,16511391.0,Sony Pictures Releasing
The Score (2001),An aging thief hopes to retire and live off his ill-gotten wealth with his lover when a young kid convinces him into doing one last heist that comes with a large payout.,2001-07-13,Crime Drama Thriller,R,124,71107711.0,42472207.0,113579918,19018807.0,Paramount Pictures
Along Came a Spider (2001),"When a senator's daughter under Secret Service protection is kidnapped from a private school, detective Alex Cross investigates the case even though he's recovering from the loss of his partner.",2001-04-06,Crime Drama Mystery Thriller,R,104,74078174.0,31100387.0,105178561,16712407.0,Paramount Pictures
Training Day (2001),A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,2001-10-05,Crime Drama Thriller,R,122,76631907.0,28244326.0,104876233,22550788.0,Warner Bros.
Jimmy Neutron: Boy Genius (2001),An eight-year-old boy genius and his friends must rescue their parents after the adults are abducted by aliens.,2001-12-21,Action Adventure Animation Comedy Family Sci-Fi,,82,80936232.0,22056304.0,102992536,13832786.0,Paramount Pictures
Don't Say a Word (2001),"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret...",2001-09-28,Drama Mystery Thriller,R,113,55001642.0,45018450.0,100020092,17090474.0,Twentieth Century Fox
Evolution (2001),Two college professors team up with a fire-fighting cadet and a government scientist to combat an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.,2001-06-08,Comedy Sci-Fi,PG-13,101,38345494.0,60030798.0,98376292,13408351.0,DreamWorks Distribution
I Am Sam (2001),An intellectually disabled man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.,2001-12-28,Drama,PG-13,132,40311852.0,57506287.0,97818302,41779.0,New Line Cinema
Enemy at the Gates (2001),A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.,2001-03-15,Action Drama War,R,131,51401758.0,45574512.0,96976270,13810266.0,Paramount Pictures
The Wedding Planner (2001),Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,2001-01-26,Comedy Romance,PG-13,103,60400856.0,34327673.0,94728529,13510293.0,Sony Pictures Releasing
Behind Enemy Lines (2001),"A disillusioned navigator, shot down over war-torn Bosnia, goes on the run from the local military as well as an assassin, while his commanding officer risks all to save him.",2001-11-30,Action Drama Thriller War,PG-13,106,58856790.0,32896412.0,91753202,18736133.0,Twentieth Century Fox
Gosford Park (2001),"Set in the 1930s, a group of pretentious rich and famous get together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",2001-12-26,Comedy Drama Mystery,R,137,41308615.0,46445429.0,87754044,241219.0,USA Films
Ali (2001),"A biography of sports legend Muhammad Ali, focusing on his triumphs and controversies between 1964 and 1974.",2001-12-25,Biography Drama Sport,R,157,58203105.0,29609624.0,87812729,14710892.0,Sony Pictures Releasing
Rat Race (2001),A Las Vegas casino magnate determined to find a new avenue for wagering sets up a race for money.,2001-08-17,Action Adventure Comedy,PG-13,112,56618055.0,28880479.0,85498534,11662094.0,Paramount Pictures
Final Fantasy: The Spirits Within (2001),A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.,2001-07-11,Action Adventure Animation Fantasy Romance Sci-Fi,PG-13,106,32131830.0,53000000.0,85131830,11408853.0,Sony Pictures Releasing
The Animal (2001),"After receiving organ transplants from various animal donors, a man finds himself taking on the traits of those animals.",2001-06-01,Comedy Sci-Fi,PG-13,84,57743062.0,27448072.0,85191134,19610520.0,Revolution Studios
Blow (2001),"The story of how George Jung, along with the Medellín Cartel headed by Pablo Escobar, established the American cocaine market in the 1970s in the United States.",2001-04-06,Biography Crime Drama,R,124,52990775.0,30291521.0,83282296,12443461.0,New Line Cinema
Exit Wounds (2001),"Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption.",2001-03-16,Action Crime Thriller,R,101,51758599.0,28200000.0,79958599,18485586.0,Warner Bros.
Serendipity (2001),"A couple search for each other years after the night they first met, fell in love, and separated, convinced that one day they'd end up together.",2001-10-05,Comedy Romance,PG-13,90,50294317.0,27221987.0,77516521,13309241.0,Miramax
Kate & Leopold (2001),An English Duke from 1876 is inadvertently dragged to modern day New York where he falls for a plucky advertising executive.,2001-12-25,Comedy Fantasy Romance,PG-13,118,47121859.0,28897189.0,76019048,9725408.0,Miramax
Manitou's Shoe (2001),"The hilarious adventures of two best friends, Apache chief Abahachi and cowboy Ranger, in the Wild West.",2001-07-19,Comedy Western,,87,,75675074.0,75675074,,
From Hell (2001),"In 1888 London, a Scotland Yard investigator searches for Jack The Ripper.",2001-10-19,Crime Horror Mystery Thriller,R,122,31602566.0,42955549.0,74558115,11014818.0,Twentieth Century Fox
