movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Oceans (2008),"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.",2010-01-22,Documentary,,104,19422319.0,63668237.0,83090556,6058958.0,Walt Disney Studios Motion Pictures
Blades of Blood (2010),"During a turbulent time when politics, rebellion, and invasion come to a head. A clash stirs between two swordsmen in a violent struggle to seize control of the country they love.",2010-04-15,Action Drama,R,111,,82218107.0,82218107,,
Edge of Darkness (2010),"As homicide detective Thomas Craven investigates the murder of his activist daughter, he uncovers a corporate cover-up and government conspiracy that attracts an agent tasked with cleaning up the evidence.",2010-01-28,Action Adventure Drama Mystery Thriller,R,117,43313890.0,37812632.0,81126522,17214384.0,Warner Bros.
Vampires Suck (2010),"In this spoof of vampire-themed movies, teenager Becca finds herself torn between two boys. She and her friends wrestle with endless dramas that crescendo at the prom.",2010-08-18,Comedy Horror,PG-13,82,36661504.0,43886362.0,80547866,12202831.0,Twentieth Century Fox
Letters to Juliet (2010),"Sophie travels to Verona where she finds an old unanswered letter asking for love advice. She answers it and when the recipient shows up along with her grumpy grandson, they head off to find the old long lost love while a young love sparks",2010-05-13,Adventure Comedy Drama Romance,PG,105,53032453.0,26260991.0,79293444,13540486.0,Summit Entertainment
The Back-up Plan (2010),"A woman conceives twins through artificial insemination, then meets the man of her dreams on the very same day.",2010-04-23,Comedy Romance,PG-13,104,37490007.0,39987001.0,77477008,12201710.0,CBS Films
Diary of a Wimpy Kid (2010),"Greg Heffley is a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.",2010-03-19,Comedy Drama Family,PG,94,64003625.0,12192913.0,76196538,22126166.0,Twentieth Century Fox
If You Are the One 2 (2010),"Wealthy middle-aged entrepreneur Qin and beautiful flight attendant Xiaoxiao Liang question their relationship after presiding over good friends Mang Guo and Shan Li's lavish ""divorce ceremony.""",2010-12-23,Comedy Romance,,120,426894.0,75658549.0,76085443,182517.0,China Lion Film Distribution
Easy A (2010),"When Olive lies to her best friend about losing her virginity to one of the college boys, a girl overhears their conversation. Soon, her story spreads across the entire school like wildfire.",2010-09-16,Comedy Drama Romance,PG-13,92,58401464.0,16624863.0,75032374,17734040.0,Screen Gems
Hubble (2010),An IMAX 3D camera chronicles the effort of 7 astronauts aboard the Space Shuttle Atlantis to repair the Hubble Space Telescope.,2010-03-19,Documentary,,45,52522904.0,23499021.0,76021925,413477.0,Warner Bros.
Pokémon: Zoroark: Master of Illusions (2010),"A greedy, manipulative media mogul seeks to capture Celebi for nefarious purposes, using the shape-shifting Pokémon Zoroark to hunt it down.",2010-07-10,Action Adventure Animation Comedy Drama Family Fantasy Sci-Fi Thriller,,96,,71143529.0,71143529,,
A Turtle's Tale: Sammy's Adventures (2010),"A sea turtle, who was hatched in 1959, spends the next fifty years travelling the world, while it is being changed by global warming.",2010-08-04,Adventure Animation Family,PG,88,,70627617.0,70627617,,
The Last Exorcism (2010),A troubled evangelical minister agrees to let his last exorcism be filmed by a documentary crew.,2010-08-27,Horror Mystery Thriller,PG-13,87,41034350.0,28398177.0,69432527,20366613.0,Lionsgate
Takers (2010),A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.,2010-03-05,Action Crime Drama Thriller,PG-13,107,57744720.0,22460662.0,80205382,20512304.0,Screen Gems
Bestseller (2010),A young girl who disappeared 22 years ago tells us her horrifying story.,2010-04-15,Horror Mystery Thriller,,117,,68813389.0,68813389,,
Legion (2010),"When a group of strangers at a dusty roadside diner come under attack by demonic forces, their only chance for survival lies with an archangel named Michael, who informs a pregnant waitress that her unborn child is humanity's last hope.",2010-01-21,Action Fantasy Horror,R,100,40168080.0,27750578.0,67918658,17501625.0,Screen Gems
The American (2010),An assassin hides out in Italy for one last assignment.,2010-09-01,Crime Drama Thriller,R,105,35606376.0,32269905.0,67876281,13177790.0,Focus Features
The Next Three Days (2010),A married couple's life is turned upside down when the wife is accused of a murder.,2010-11-18,Action Crime Drama Romance Thriller,PG-13,133,21148651.0,46300000.0,67448651,6542779.0,Lionsgate
Skyline (2010),"Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth.",2010-11-11,Action Sci-Fi Thriller,PG-13,92,21393620.0,45591267.0,66984887,11692415.0,Universal Pictures
Hot Tub Time Machine (2010),"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.",2010-03-26,Comedy Sci-Fi,R,99,50287556.0,14492657.0,64780213,14020502.0,Metro-Goldwyn-Mayer (MGM)
